,Date,Actual,Forecast
,25/8/08,266.0166667,
,26/8/08,264.725,
,27/8/08,269.1958333,
,28/8/08,271.9583333,
,29/8/08,280.075,
,30/8/08,235.6958333,
,31/8/08,224.975,
,1/9/08,231.7541667,
,2/9/08,258.4541667,
,3/9/08,270.2333333,
,4/9/08,272.4583333,
,5/9/08,271.0041667,
,6/9/08,250.3083333,
,7/9/08,256.0916667,
,8/9/08,281.0541667,
,9/9/08,271.0083333,
,10/9/08,266.8541667,
,11/9/08,273.6416667,
,12/9/08,272.3041667,
,13/9/08,238.6916667,
,14/9/08,241.5291667,
,15/9/08,268.8208333,
,16/9/08,269.4875,
,17/9/08,251.475,
,18/9/08,245.7291667,
,19/9/08,219.0291667,
,20/9/08,195.6291667,
,21/9/08,197.5375,
,22/9/08,220.2375,
,23/9/08,227.7125,
,24/9/08,224.15,
,25/9/08,221.0125,
,26/9/08,218.7083333,
,27/9/08,195.6958333,
,28/9/08,196.325,
,29/9/08,222.0875,
,30/9/08,242.3375,
,1/10/08,242.45,
,2/10/08,261.1041667,
,3/10/08,249.6583333,
,4/10/08,243.0416667,
,5/10/08,251.6416667,
,6/10/08,270.9458333,
,7/10/08,269.725,
,8/10/08,282.0666667,
,9/10/08,296.5083333,
